"Time","Dish washer (12 place setting)","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 190l/55l)","Halogen lamp 1 (0,5kW)","Microwave oven (Fonte, 1,35kW)","Site consumption ()","Total site light consumption ()","TV ()","Vertical freezer (Kitchen, 120l)","Washing machine ()"
"1998-08-01 16:40:00.0","0","0","23","0","0","47","0","0","18","0"
"1998-08-01 16:50:00.0","0","0","23","0","0","46","0","0","17","0"
"1998-08-01 17:00:00.0","0","0","9","0","0","28","0","0","11","0"
"1998-08-01 17:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-01 17:20:00.0","0","0","0","0","0","14","0","0","3","0"
"1998-08-01 17:30:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-01 17:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-01 17:50:00.0","0","0","0","0","0","23","0","0","14","0"
"1998-08-01 18:00:00.0","0","0","1","0","0","12","0","0","0","0"
"1998-08-01 18:10:00.0","0","0","25","0","0","33","0","0","0","0"
"1998-08-01 18:20:00.0","0","0","24","0","0","48","0","0","17","0"
"1998-08-01 18:30:00.0","0","0","22","0","0","45","0","0","17","0"
"1998-08-01 18:40:00.0","0","0","22","0","0","45","0","0","17","0"
"1998-08-01 18:50:00.0","0","0","3","0","0","14","0","0","1","0"
"1998-08-01 19:00:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-01 19:10:00.0","0","0","0","0","0","23","0","0","14","0"
"1998-08-01 19:20:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-08-01 19:30:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-01 19:40:00.0","0","0","0","0","0","13","0","0","2","0"
"1998-08-01 19:50:00.0","0","0","6","0","0","16","0","0","0","0"
"1998-08-01 20:00:00.0","0","0","25","0","0","45","0","0","11","0"
"1998-08-01 20:10:00.0","0","0","23","0","0","46","0","0","17","0"
"1998-08-01 20:20:00.0","0","0","23","0","0","46","0","0","18","0"
"1998-08-01 20:30:00.0","0","0","14","0","0","27","0","0","4","0"
"1998-08-01 20:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-01 20:50:00.0","0","0","0","0","0","20","0","0","9","0"
"1998-08-01 21:00:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-01 21:10:00.0","0","0","0","0","0","25","0","0","17","0"
"1998-08-01 21:20:00.0","0","0","0","0","0","25","0","0","17","0"
"1998-08-01 21:30:00.0","0","0","0","0","0","14","0","0","3","0"
"1998-08-01 21:40:00.0","0","0","20","0","0","29","0","0","0","0"
"1998-08-01 21:50:00.0","0","0","25","0","0","41","0","0","8","0"
"1998-08-01 22:00:00.0","0","0","22","0","0","46","0","0","18","0"
"1998-08-01 22:10:00.0","0","0","23","0","0","45","0","0","17","0"
"1998-08-01 22:20:00.0","0","0","1","0","0","16","0","0","4","0"
"1998-08-01 22:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-01 22:40:00.0","0","0","0","0","0","20","0","0","10","0"
"1998-08-01 22:50:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-01 23:00:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-08-01 23:10:00.0","0","0","0","0","0","15","0","0","5","0"
"1998-08-01 23:20:00.0","0","0","5","0","0","16","0","0","0","0"
"1998-08-01 23:30:00.0","0","0","26","0","0","42","0","0","9","0"
"1998-08-01 23:40:00.0","0","0","23","0","0","47","0","0","18","0"
"1998-08-01 23:50:00.0","0","0","21","0","0","44","0","0","17","0"
"1998-08-02 00:00:00.0","0","0","8","0","0","23","0","0","6","0"
"1998-08-02 00:10:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-02 00:20:00.0","0","0","0","0","0","17","0","0","7","0"
"1998-08-02 00:30:00.0","0","0","0","0","0","27","0","0","18","0"
"1998-08-02 00:40:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-08-02 00:50:00.0","0","0","0","0","0","17","0","0","8","0"
"1998-08-02 01:00:00.0","0","0","10","0","0","20","0","0","0","0"
"1998-08-02 01:10:00.0","0","0","25","0","0","39","0","0","6","0"
"1998-08-02 01:20:00.0","0","0","23","0","0","47","0","0","18","0"
"1998-08-02 01:30:00.0","0","0","22","0","0","46","0","0","17","0"
"1998-08-02 01:40:00.0","0","0","11","0","0","28","0","0","10","0"
"1998-08-02 01:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-02 02:00:00.0","0","0","0","0","0","15","0","0","4","0"
"1998-08-02 02:10:00.0","0","0","0","0","0","27","0","0","18","0"
"1998-08-02 02:20:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-08-02 02:30:00.0","0","0","0","0","0","25","0","0","17","0"
"1998-08-02 02:40:00.0","0","0","0","0","0","15","0","0","5","0"
"1998-08-02 02:50:00.0","0","0","21","0","0","30","0","0","0","0"
"1998-08-02 03:00:00.0","0","0","25","0","0","39","0","0","5","0"
"1998-08-02 03:10:00.0","0","0","22","0","0","46","0","0","18","0"
"1998-08-02 03:20:00.0","0","0","22","0","0","45","0","0","17","0"
"1998-08-02 03:30:00.0","0","0","1","0","0","17","0","0","7","0"
"1998-08-02 03:40:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-02 03:50:00.0","0","0","0","0","0","17","0","0","6","0"
"1998-08-02 04:00:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-02 04:10:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-08-02 04:20:00.0","0","0","0","0","0","19","0","0","10","0"
"1998-08-02 04:30:00.0","0","0","4","0","0","14","0","0","0","0"
"1998-08-02 04:40:00.0","0","0","25","0","0","38","0","0","4","0"
"1998-08-02 04:50:00.0","0","0","24","0","0","47","0","0","18","0"
"1998-08-02 05:00:00.0","0","0","21","0","0","45","0","0","17","0"
"1998-08-02 05:10:00.0","0","0","12","0","0","30","0","0","10","0"
"1998-08-02 05:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-02 05:30:00.0","0","0","0","0","0","15","0","0","4","0"
"1998-08-02 05:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-02 05:50:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-08-02 06:00:00.0","0","0","0","0","0","20","0","0","10","0"
"1998-08-02 06:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-02 06:20:00.0","0","0","21","0","0","33","0","0","2","0"
"1998-08-02 06:30:00.0","0","0","25","0","0","49","0","0","18","0"
"1998-08-02 06:40:00.0","0","0","22","0","0","46","0","0","18","0"
"1998-08-02 06:50:00.0","0","0","13","0","0","32","0","0","11","0"
"1998-08-02 07:00:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-02 07:10:00.0","0","0","0","0","0","12","0","0","2","0"
"1998-08-02 07:20:00.0","0","0","0","0","0","27","0","0","18","0"
"1998-08-02 07:30:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-02 07:40:00.0","0","0","0","0","0","20","0","0","11","0"
"1998-08-02 07:50:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-02 08:00:00.0","0","0","24","0","0","35","0","0","2","0"
"1998-08-02 08:10:00.0","0","0","25","0","0","49","0","0","18","0"
"1998-08-02 08:20:00.0","0","0","22","0","0","45","0","0","18","0"
"1998-08-02 08:30:00.0","0","0","15","0","0","35","0","0","12","0"
"1998-08-02 08:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-02 08:50:00.0","0","0","0","0","0","12","0","0","1","0"
"1998-08-02 09:00:00.0","0","0","0","0","0","27","0","0","18","0"
"1998-08-02 09:10:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-02 09:20:00.0","0","0","0","0","0","22","0","0","13","0"
"1998-08-02 09:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-02 09:40:00.0","0","0","18","0","0","28","0","0","0","0"
"1998-08-02 09:50:00.0","0","0","25","0","0","49","0","0","18","0"
"1998-08-02 10:00:00.0","0","0","22","0","0","46","0","0","18","0"
"1998-08-02 10:10:00.0","0","0","22","0","0","43","0","0","14","0"
"1998-08-02 10:20:00.0","0","0","4","0","0","14","0","0","0","0"
"1998-08-02 10:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-02 10:40:00.0","0","0","0","0","0","25","0","0","15","0"
"1998-08-02 10:50:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-08-02 11:00:00.0","0","0","0","0","0","23","0","0","15","0"
"1998-08-02 11:10:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-02 11:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-02 11:30:00.0","0","0","22","0","0","45","0","0","16","0"
"1998-08-02 11:40:00.0","0","0","25","0","0","49","0","0","18","0"
"1998-08-02 11:50:00.0","0","0","23","0","0","43","0","0","13","0"
"1998-08-02 12:00:00.0","0","0","22","0","0","30","0","0","0","0"
"1998-08-02 12:10:00.0","0","0","1","0","0","11","0","0","0","0"
"1998-08-02 12:20:00.0","0","0","0","0","0","25","0","0","17","0"
"1998-08-02 12:30:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-02 12:40:00.0","0","0","0","0","0","22","0","0","13","0"
"1998-08-02 12:50:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-02 13:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-02 13:10:00.0","0","0","0","0","0","27","0","0","17","0"
"1998-08-02 13:20:00.0","0","0","22","0","0","46","0","0","18","0"
"1998-08-02 13:30:00.0","0","0","25","0","0","44","0","0","12","0"
"1998-08-02 13:40:00.0","0","0","23","0","0","31","0","0","0","0"
"1998-08-02 13:50:00.0","0","0","19","0","0","28","0","0","0","0"
"1998-08-02 14:00:00.0","0","0","0","0","0","27","0","0","19","0"
"1998-08-02 14:10:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-08-02 14:20:00.0","0","0","0","0","0","22","0","0","14","0"
"1998-08-02 14:30:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-02 14:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-02 14:50:00.0","0","0","0","0","0","27","0","0","17","0"
"1998-08-02 15:00:00.0","0","0","1","0","0","47","16","3","18","0"
"1998-08-02 15:10:00.0","0","0","25","0","0","66","8","11","17","0"
"1998-08-02 15:20:00.0","0","0","26","0","0","340","1","10","16","0"
"1998-08-02 15:30:00.0","0","0","21","0","0","206","0","10","0","0"
"1998-08-02 15:40:00.0","0","0","22","0","0","59","0","10","0","0"
"1998-08-02 15:50:00.0","0","0","12","0","0","80","0","11","8","0"
"1998-08-02 16:00:00.0","0","0","0","0","0","73","1","10","18","0"
"1998-08-02 16:10:00.0","0","0","0","0","0","93","0","10","17","0"
"1998-08-02 16:20:00.0","0","0","0","0","0","21","0","10","0","0"
"1998-08-02 16:30:00.0","0","0","0","0","0","21","0","11","0","0"
"1998-08-02 16:40:00.0","0","0","0","0","0","32","0","10","13","0"
"1998-08-02 16:50:00.0","0","0","13","0","0","50","1","10","17","0"
"1998-08-02 17:00:00.0","0","0","25","0","0","64","6","10","17","0"
"1998-08-02 17:10:00.0","0","0","23","0","0","44","1","11","3","0"
"1998-08-02 17:20:00.0","0","0","21","0","21","61","1","10","0","0"
"1998-08-02 17:30:00.0","0","0","21","0","28","79","0","10","12","0"
"1998-08-02 17:40:00.0","0","0","9","0","0","44","0","10","18","0"
"1998-08-02 17:50:00.0","0","0","0","0","0","50","14","10","17","0"
"1998-08-02 18:00:00.0","0","0","0","0","0","45","18","11","8","0"
"1998-08-02 18:10:00.0","0","0","7","0","0","33","6","10","0","0"
"1998-08-02 18:20:00.0","0","0","23","0","0","51","6","10","5","0"
"1998-08-02 18:30:00.0","0","0","22","0","0","58","2","9","18","0"
"1998-08-02 18:40:00.0","0","0","22","0","0","55","0","10","17","0"
"1998-08-02 18:50:00.0","0","0","22","0","0","38","0","1","8","0"
"1998-08-02 19:00:00.0","0","0","1","0","26","38","0","0","0","0"
"1998-08-02 19:10:00.0","0","0","0","0","0","15","0","0","4","0"
"1998-08-02 19:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-02 19:30:00.0","0","0","10","0","0","36","0","0","17","0"
"1998-08-02 19:40:00.0","0","0","23","0","0","118","7","2","6","0"
"1998-08-02 19:50:00.0","0","0","22","0","0","112","10","11","0","0"
"1998-08-02 20:00:00.0","0","0","22","0","0","52","4","10","7","0"
"1998-08-02 20:10:00.0","0","0","10","0","0","47","2","10","18","0"
"1998-08-02 20:20:00.0","0","0","0","0","0","35","0","10","18","0"
"1998-08-02 20:30:00.0","0","0","0","0","0","24","0","10","3","0"
"1998-08-02 20:40:00.0","0","0","0","0","0","21","0","10","0","0"
"1998-08-02 20:50:00.0","0","0","0","0","0","29","0","10","9","0"
"1998-08-02 21:00:00.0","0","0","7","0","0","43","0","10","18","0"
"1998-08-02 21:10:00.0","0","0","23","0","0","56","0","9","18","0"
"1998-08-02 21:20:00.0","0","0","22","0","0","44","0","10","3","0"
"1998-08-02 21:30:00.0","0","0","23","0","0","41","0","9","0","0"
"1998-08-02 21:40:00.0","0","0","21","0","0","52","5","10","10","0"
"1998-08-02 21:50:00.0","0","0","0","0","0","41","6","10","18","0"
"1998-08-02 22:00:00.0","0","0","0","0","0","36","0","10","17","0"
"1998-08-02 22:10:00.0","0","0","0","0","0","22","0","9","2","0"
"1998-08-02 22:20:00.0","0","0","0","0","0","11","1","0","0","0"
"1998-08-02 22:30:00.0","0","0","0","0","0","22","1","0","11","0"
"1998-08-02 22:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-02 22:50:00.0","0","0","23","0","0","47","0","0","17","0"
"1998-08-02 23:00:00.0","0","0","23","0","0","33","0","0","2","0"
"1998-08-02 23:10:00.0","0","0","22","0","0","31","0","0","0","0"
"1998-08-02 23:20:00.0","0","0","17","0","0","36","0","0","11","0"
"1998-08-02 23:30:00.0","0","0","0","0","0","27","0","0","18","0"
"1998-08-02 23:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-02 23:50:00.0","0","0","0","0","0","12","0","0","2","0"
"1998-08-03 00:00:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-03 00:10:00.0","0","0","0","0","0","22","0","0","11","0"
"1998-08-03 00:20:00.0","0","0","0","0","0","32","6","0","18","0"
"1998-08-03 00:30:00.0","0","0","15","0","0","39","0","0","17","0"
"1998-08-03 00:40:00.0","0","0","25","0","0","33","0","0","0","0"
"1998-08-03 00:50:00.0","0","0","22","0","0","31","0","0","0","0"
"1998-08-03 01:00:00.0","0","0","15","0","0","37","0","0","14","0"
"1998-08-03 01:10:00.0","0","0","1","0","0","27","0","0","17","0"
"1998-08-03 01:20:00.0","0","0","0","0","0","25","1","0","15","0"
"1998-08-03 01:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-03 01:40:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-03 01:50:00.0","0","0","0","0","0","25","0","0","15","0"
"1998-08-03 02:00:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-08-03 02:10:00.0","0","0","17","0","0","42","0","0","18","0"
"1998-08-03 02:20:00.0","0","0","25","0","0","49","0","0","17","0"
"1998-08-03 02:30:00.0","0","0","22","0","0","31","0","0","1","0"
"1998-08-03 02:40:00.0","0","0","16","0","0","25","0","0","0","0"
"1998-08-03 02:50:00.0","0","0","0","0","0","17","0","0","7","0"
"1998-08-03 03:00:00.0","0","0","0","0","0","27","0","0","18","0"
"1998-08-03 03:10:00.0","0","0","0","0","0","25","0","0","17","0"
"1998-08-03 03:20:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-03 03:30:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-03 03:40:00.0","0","0","0","0","0","23","0","0","14","0"
"1998-08-03 03:50:00.0","0","0","14","0","0","40","0","0","17","0"
"1998-08-03 04:00:00.0","0","0","26","0","0","47","0","0","15","0"
"1998-08-03 04:10:00.0","0","0","22","0","0","30","0","0","0","0"
"1998-08-03 04:20:00.0","0","0","22","0","0","31","0","0","0","0"
"1998-08-03 04:30:00.0","0","0","4","0","0","28","0","0","15","0"
"1998-08-03 04:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-03 04:50:00.0","0","0","0","0","0","23","0","0","14","0"
"1998-08-03 05:00:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-03 05:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1998-08-03 05:20:00.0","0","0","0","0","0","26","0","0","16","0"
"1998-08-03 05:30:00.0","0","0","3","0","30","61","2","0","17","0"
"1998-08-03 05:40:00.0","0","0","25","0","7","59","8","0","11","0"
"1998-08-03 05:50:00.0","0","0","24","0","0","38","7","0","0","0"
"1998-08-03 06:00:00.0","0","0","21","0","0","31","0","0","1","0"
"1998-08-03 06:10:00.0","0","0","14","0","0","39","0","0","18","0"
"1998-08-03 06:20:00.0","0","0","0","0","0","32","6","0","17","0"
"1998-08-03 06:30:00.0","0","0","0","0","0","25","7","0","10","0"
"1998-08-03 06:40:00.0","0","0","0","0","0","23","11","0","0","0"
"1998-08-03 06:50:00.0","0","0","0","0","0","16","0","0","2","0"
"1998-08-03 07:00:00.0","0","0","16","0","0","43","1","0","18","0"
"1998-08-03 07:10:00.0","0","0","24","0","0","48","0","0","18","0"
"1998-08-03 07:20:00.0","0","0","22","0","0","36","0","0","7","0"
"1998-08-03 07:30:00.0","0","0","18","0","0","26","0","0","0","0"
"1998-08-03 07:40:00.0","0","0","0","0","0","17","0","0","5","0"
"1998-08-03 07:50:00.0","0","0","0","0","0","27","1","0","18","0"
"1998-08-03 08:00:00.0","0","0","0","0","25","52","0","0","17","0"
"1998-08-03 08:10:00.0","0","0","0","0","0","18","3","0","6","0"
"1998-08-03 08:20:00.0","0","0","0","0","0","20","10","0","0","0"
"1998-08-03 08:30:00.0","0","0","0","0","0","26","11","0","6","0"
"1998-08-03 08:40:00.0","0","0","17","0","0","54","13","0","18","0"
"1998-08-03 08:50:00.0","0","0","24","0","0","56","10","0","17","0"
"1998-08-03 09:00:00.0","0","0","22","0","0","42","7","0","5","0"
"1998-08-03 09:10:00.0","0","0","18","0","0","26","0","0","0","0"
"1998-08-03 09:20:00.0","0","0","0","0","0","16","0","0","6","0"
"1998-08-03 09:30:00.0","0","0","0","0","0","26","0","0","18","0"
"1998-08-03 09:40:00.0","0","0","0","0","0","26","0","0","17","0"
"1998-08-03 09:50:00.0","0","0","0","0","0","13","0","0","4","0"
"1998-08-03 10:00:00.0","0","0","0","0","0","11","0","0","0","0"
"1998-08-03 10:10:00.0","0","0","0","0","0","18","0","0","8","0"
"1998-08-03 10:20:00.0","0","0","1","0","0","33","6","0","18","0"
"1998-08-03 10:30:00.0","0","0","25","0","0","48","0","0","17","0"
"1998-08-03 10:40:00.0","0","0","24","0","0","34","0","0","2","0"
"1998-08-03 10:50:00.0","0","0","21","0","0","31","0","0","1","0"
"1998-08-03 11:00:00.0","0","0","12","0","0","38","0","0","19","0"
"1998-08-03 11:10:00.0","0","0","0","0","0","27","0","0","19","0"
"1998-08-03 11:20:00.0","0","0","0","0","0","27","0","0","19","0"
"1998-08-03 11:30:00.0","0","0","0","0","0","28","0","0","19","0"
"1998-08-03 11:40:00.0","0","0","0","0","0","27","0","0","19","0"
"1998-08-03 11:50:00.0","0","0","13","0","0","38","0","0","18","0"
"1998-08-03 12:00:00.0","0","0","24","0","0","52","0","2","18","0"
"1998-08-03 12:10:00.0","0","0","24","0","0","57","0","10","18","0"
"1998-08-03 12:20:00.0","0","0","20","0","0","55","0","11","17","0"
"1998-08-03 12:30:00.0","0","0","4","0","0","40","0","10","18","0"
"1998-08-03 12:40:00.0","0","0","0","0","26","63","0","11","17","0"
"1998-08-03 12:50:00.0","0","0","0","0","21","57","0","10","17","0"
"1998-08-03 13:00:00.0","0","0","0","0","0","37","0","10","17","0"
"1998-08-03 13:10:00.0","0","0","10","0","0","45","0","10","17","0"
"1998-08-03 13:20:00.0","0","0","23","0","0","50","4","10","6","0"
"1998-08-03 13:30:00.0","0","0","22","0","0","50","10","10","0","0"
"1998-08-03 13:40:00.0","0","0","22","0","0","44","0","2","12","0"
"1998-08-03 13:50:00.0","0","0","1","0","0","36","0","9","17","0"
"1998-08-03 14:00:00.0","0","0","0","0","0","34","0","9","18","0"
"1998-08-03 14:10:00.0","0","0","0","0","0","35","0","10","16","0"
"1998-08-03 14:20:00.0","0","0","0","0","0","20","0","9","0","0"
"1998-08-03 14:30:00.0","0","0","0","0","0","21","0","9","1","0"
"1998-08-03 14:40:00.0","13","0","3","0","0","53","0","10","18","0"
"1998-08-03 14:50:00.0","402","0","24","0","0","460","0","10","17","0"
"1998-08-03 15:00:00.0","87","0","24","0","0","250","0","9","17","0"
"1998-08-03 15:10:00.0","22","0","19","0","0","97","0","0","2","0"
"1998-08-03 15:20:00.0","179","0","0","0","0","271","1","0","0","0"
"1998-08-03 15:30:00.0","290","0","0","0","0","406","0","0","15","0"
"1998-08-03 15:40:00.0","0","0","0","0","0","29","0","0","18","0"
"1998-08-03 15:50:00.0","0","0","0","0","0","29","0","0","17","0"
"1998-08-03 16:00:00.0","0","0","0","0","0","24","7","5","0","0"
"1998-08-03 16:10:00.0","0","0","14","0","0","34","2","10","0","0"
"1998-08-03 16:20:00.0","0","0","24","0","0","57","0","9","15","0"
"1998-08-03 16:30:00.0","0","0","23","0","0","56","0","10","18","0"
"1998-08-03 16:40:00.0","0","0","19","0","0","51","0","10","15","0"
"1998-08-03 16:50:00.0","0","0","0","0","0","20","0","10","0","0"
"1998-08-03 17:00:00.0","0","0","0","0","0","21","0","9","0","0"
"1998-08-03 17:10:00.0","0","0","0","0","0","37","0","10","18","0"
"1998-08-03 17:20:00.0","0","0","0","0","0","35","0","10","17","0"
"1998-08-03 17:30:00.0","0","0","8","0","0","44","0","10","17","0"
"1998-08-03 17:40:00.0","0","0","23","0","0","46","0","10","6","0"
"1998-08-03 17:50:00.0","0","0","23","0","0","41","0","9","0","0"
"1998-08-03 18:00:00.0","0","0","22","0","0","62","14","10","8","0"
"1998-08-03 18:10:00.0","0","0","22","0","0","69","15","10","18","0"
"1998-08-03 18:20:00.0","0","0","2","0","0","52","16","9","17","0"
"1998-08-03 18:30:00.0","0","0","0","0","0","28","0","10","9","0"
"1998-08-03 18:40:00.0","0","0","0","0","0","35","16","10","0","0"
"1998-08-03 18:50:00.0","0","0","0","0","0","34","7","10","6","0"
"1998-08-03 19:00:00.0","0","0","18","0","22","82","8","8","18","0"
"1998-08-03 19:10:00.0","0","0","23","0","0","53","8","0","17","0"
"1998-08-03 19:20:00.0","0","0","22","0","0","44","7","0","7","0"
