"Time","Chest freezer (Garage, 200l)","Clothes drier (without condenser) (5kg)","Electric Cooker (hot plate+oven) ()","Halogen lamp 1 ()","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","Washing machine (5kg)","Water heater ()"
"1998-06-29 03:00:00.0","0","0","0","0","0","0","107","0","0","79"
"1998-06-29 03:10:00.0","16","0","0","0","0","0","210","0","0","152"
"1998-06-29 03:20:00.0","19","0","0","0","0","0","162","0","0","87"
"1998-06-29 03:30:00.0","5","0","0","0","0","0","50","4","0","0"
"1998-06-29 03:40:00.0","0","0","0","0","0","0","364","114","0","208"
"1998-06-29 03:50:00.0","18","0","0","0","0","0","180","122","0","0"
"1998-06-29 04:00:00.0","18","0","0","0","0","0","432","110","0","253"
"1998-06-29 04:10:00.0","5","0","0","0","0","0","145","94","0","0"
"1998-06-29 04:20:00.0","0","0","0","0","0","0","133","8","0","91"
"1998-06-29 04:30:00.0","19","0","0","0","0","0","171","0","0","106"
"1998-06-29 04:40:00.0","18","0","0","0","0","0","67","0","0","0"
"1998-06-29 04:50:00.0","3","0","0","0","0","0","37","0","0","0"
"1998-06-29 05:00:00.0","2","0","0","0","0","0","30","0","0","0"
"1998-06-29 05:10:00.0","19","0","0","0","0","0","45","0","0","0"
"1998-06-29 05:20:00.0","17","0","0","0","0","0","48","0","0","0"
"1998-06-29 05:30:00.0","0","0","0","0","0","0","38","0","0","0"
"1998-06-29 05:40:00.0","5","0","0","0","0","0","50","0","0","0"
"1998-06-29 05:50:00.0","19","0","0","0","0","0","63","0","0","0"
"1998-06-29 06:00:00.0","15","0","0","0","0","0","47","0","0","0"
"1998-06-29 06:10:00.0","0","0","0","0","0","0","41","0","0","0"
"1998-06-29 06:20:00.0","8","0","0","0","0","0","36","0","0","0"
"1998-06-29 06:30:00.0","19","0","0","0","0","0","44","0","0","0"
"1998-06-29 06:40:00.0","11","0","0","0","0","0","38","0","0","0"
"1998-06-29 06:50:00.0","0","0","0","0","0","0","50","0","0","0"
"1998-06-29 07:00:00.0","11","0","0","0","0","0","58","0","0","0"
"1998-06-29 07:10:00.0","19","0","0","0","0","0","57","0","0","0"
"1998-06-29 07:20:00.0","8","0","0","0","0","0","35","0","0","0"
"1998-06-29 07:30:00.0","0","0","0","0","0","0","45","0","0","0"
"1998-06-29 07:40:00.0","15","0","0","0","0","0","41","0","0","0"
"1998-06-29 07:50:00.0","19","0","0","0","0","0","44","0","0","0"
"1998-06-29 08:00:00.0","5","0","0","0","0","0","33","0","0","0"
"1998-06-29 08:10:00.0","0","0","0","0","0","0","59","0","0","0"
"1998-06-29 08:20:00.0","18","0","0","0","0","0","64","0","0","0"
"1998-06-29 08:30:00.0","19","0","0","0","0","0","50","0","0","0"
"1998-06-29 08:40:00.0","2","0","0","0","0","0","38","0","0","0"
"1998-06-29 08:50:00.0","2","0","0","0","0","0","51","0","0","0"
"1998-06-29 09:00:00.0","19","0","0","0","0","0","63","8","0","0"
"1998-06-29 09:10:00.0","19","0","0","0","0","0","66","15","0","0"
"1998-06-29 09:20:00.0","0","0","0","0","0","0","46","9","0","0"
"1998-06-29 09:30:00.0","4","0","0","0","0","0","85","0","0","0"
"1998-06-29 09:40:00.0","19","0","0","0","0","0","91","0","0","0"
"1998-06-29 09:50:00.0","15","0","0","0","0","0","64","2","0","0"
"1998-06-29 10:00:00.0","0","0","0","0","0","0","85","0","0","0"
"1998-06-29 10:10:00.0","8","0","0","0","0","0","55","0","0","0"
"1998-06-29 10:20:00.0","20","0","0","0","0","0","68","0","0","0"
"1998-06-29 10:30:00.0","12","0","0","0","0","0","66","0","0","0"
"1998-06-29 10:40:00.0","0","0","0","0","0","0","69","0","0","0"
"1998-06-29 10:50:00.0","11","0","0","0","0","0","81","0","0","0"
"1998-06-29 11:00:00.0","19","0","0","0","0","0","75","0","0","0"
"1998-06-29 11:10:00.0","10","0","0","0","0","0","60","0","0","0"
"1998-06-29 11:20:00.0","0","0","0","0","0","0","51","0","0","0"
"1998-06-29 11:30:00.0","13","0","0","0","0","0","70","1","0","0"
"1998-06-29 11:40:00.0","19","0","0","0","0","0","76","1","0","0"
"1998-06-29 11:50:00.0","7","0","0","0","0","0","79","4","0","0"
"1998-06-29 12:00:00.0","10","0","0","0","0","0","81","2","0","0"
"1998-06-29 12:10:00.0","19","0","0","0","0","0","95","6","0","0"
"1998-06-29 12:20:00.0","20","0","0","0","0","0","75","4","0","0"
"1998-06-29 12:30:00.0","9","0","0","0","0","0","57","0","0","0"
"1998-06-29 12:40:00.0","0","0","0","0","0","0","73","1","0","0"
"1998-06-29 12:50:00.0","15","0","0","0","0","0","218","16","0","33"
"1998-06-29 13:00:00.0","19","0","0","0","0","0","545","1","0","402"
"1998-06-29 13:10:00.0","8","0","0","0","0","0","99","0","0","10"
"1998-06-29 13:20:00.0","0","0","0","0","0","0","271","0","0","203"
"1998-06-29 13:30:00.0","16","0","0","0","0","0","87","5","0","0"
"1998-06-29 13:40:00.0","19","0","0","0","0","0","287","1","0","226"
"1998-06-29 13:50:00.0","8","0","0","0","0","0","49","0","0","0"
"1998-06-29 14:00:00.0","0","0","0","0","0","0","211","0","0","163"
"1998-06-29 14:10:00.0","17","0","0","0","0","0","105","0","0","25"
"1998-06-29 14:20:00.0","19","0","0","0","0","0","87","0","0","0"
"1998-06-29 14:30:00.0","8","0","0","0","0","0","56","0","0","0"
"1998-06-29 14:40:00.0","0","0","0","0","0","0","29","0","0","0"
"1998-06-29 14:50:00.0","17","0","0","0","0","0","54","0","0","0"
"1998-06-29 15:00:00.0","19","0","0","0","0","0","52","0","0","0"
"1998-06-29 15:10:00.0","8","0","0","0","0","0","36","0","0","0"
"1998-06-29 15:20:00.0","0","0","0","0","0","0","33","0","0","0"
"1998-06-29 15:30:00.0","15","0","0","0","0","0","74","4","0","0"
"1998-06-29 15:40:00.0","19","0","0","0","0","0","80","7","0","0"
"1998-06-29 15:50:00.0","10","0","0","0","0","0","56","6","0","0"
"1998-06-29 16:00:00.0","0","0","0","0","0","0","36","7","0","0"
"1998-06-29 16:10:00.0","15","0","0","0","0","0","52","7","0","0"
"1998-06-29 16:20:00.0","19","0","0","0","0","0","64","6","0","0"
"1998-06-29 16:30:00.0","13","0","0","0","0","0","46","7","0","0"
"1998-06-29 16:40:00.0","0","0","0","0","0","0","42","8","0","0"
"1998-06-29 16:50:00.0","13","0","0","0","0","0","81","18","0","0"
"1998-06-29 17:00:00.0","19","0","0","0","0","0","104","24","0","0"
"1998-06-29 17:10:00.0","16","0","110","0","0","0","171","19","0","0"
"1998-06-29 17:20:00.0","0","0","378","0","0","0","423","18","0","0"
"1998-06-29 17:30:00.0","9","0","192","0","0","0","246","18","0","0"
"1998-06-29 17:40:00.0","19","0","178","0","0","0","256","18","0","0"
"1998-06-29 17:50:00.0","19","0","374","0","0","0","456","18","0","0"
"1998-06-29 18:00:00.0","3","0","182","0","0","0","251","18","0","0"
"1998-06-29 18:10:00.0","3","0","0","0","0","0","70","19","0","0"
"1998-06-29 18:20:00.0","20","0","159","0","0","0","256","19","0","0"
"1998-06-29 18:30:00.0","19","0","174","0","0","0","257","24","0","0"
"1998-06-29 18:40:00.0","7","0","0","0","0","0","89","20","0","0"
"1998-06-29 18:50:00.0","0","0","0","0","0","0","98","21","0","0"
"1998-06-29 19:00:00.0","18","0","0","0","0","0","116","3","0","0"
"1998-06-29 19:10:00.0","19","0","0","0","0","0","98","0","0","0"
"1998-06-29 19:20:00.0","19","0","0","0","0","0","80","0","0","0"
"1998-06-29 19:30:00.0","1","0","0","0","0","0","76","0","0","0"
"1998-06-29 19:40:00.0","6","0","0","0","0","0","75","0","0","0"
"1998-06-29 19:50:00.0","20","0","0","0","0","0","81","0","0","0"
"1998-06-29 20:00:00.0","19","0","0","0","0","0","96","0","0","0"
"1998-06-29 20:10:00.0","9","0","0","0","0","0","106","4","0","0"
"1998-06-29 20:20:00.0","0","0","0","0","0","0","82","1","0","0"
"1998-06-29 20:30:00.0","17","0","0","0","0","0","84","4","0","0"
"1998-06-29 20:40:00.0","20","0","0","0","0","0","76","7","0","0"
"1998-06-29 20:50:00.0","16","0","0","0","0","0","103","26","0","0"
"1998-06-29 21:00:00.0","0","0","0","0","0","0","84","29","0","0"
"1998-06-29 21:10:00.0","10","0","0","0","0","0","92","4","0","0"
"1998-06-29 21:20:00.0","19","0","0","0","0","0","113","13","0","0"
"1998-06-29 21:30:00.0","19","0","0","0","0","0","103","2","0","0"
"1998-06-29 21:40:00.0","5","0","0","0","0","0","55","4","0","0"
"1998-06-29 21:50:00.0","1","0","0","0","0","0","31","0","0","0"
"1998-06-29 22:00:00.0","20","0","0","0","0","0","50","0","0","0"
"1998-06-29 22:10:00.0","19","0","0","0","0","0","63","0","0","0"
"1998-06-29 22:20:00.0","10","0","0","0","0","0","48","0","0","0"
"1998-06-29 22:30:00.0","0","0","0","0","0","0","50","0","0","0"
"1998-06-29 22:40:00.0","15","0","0","0","0","0","72","0","0","0"
"1998-06-29 22:50:00.0","20","0","0","0","0","0","56","0","0","0"
"1998-06-29 23:00:00.0","16","0","0","0","0","0","42","0","0","0"
"1998-06-29 23:10:00.0","0","0","0","0","0","0","30","0","0","0"
"1998-06-29 23:20:00.0","9","0","0","0","0","0","49","0","0","0"
"1998-06-29 23:30:00.0","20","0","0","0","0","0","65","0","0","0"
"1998-06-29 23:40:00.0","19","0","0","0","0","0","65","0","0","0"
"1998-06-29 23:50:00.0","1","0","0","0","0","0","45","0","0","0"
"1998-06-30 00:00:00.0","5","0","0","0","0","0","45","0","0","0"
"1998-06-30 00:10:00.0","19","0","0","0","0","0","52","0","0","0"
"1998-06-30 00:20:00.0","19","0","0","0","0","0","46","0","0","0"
"1998-06-30 00:30:00.0","5","0","0","0","0","0","33","0","0","0"
"1998-06-30 00:40:00.0","1","0","0","0","0","0","58","0","0","0"
"1998-06-30 00:50:00.0","20","0","0","0","0","0","71","0","0","0"
"1998-06-30 01:00:00.0","19","0","0","0","0","0","56","0","0","0"
"1998-06-30 01:10:00.0","7","0","0","0","0","0","36","0","0","0"
"1998-06-30 01:20:00.0","0","0","0","0","0","0","41","0","0","0"
"1998-06-30 01:30:00.0","18","0","0","0","0","0","51","0","0","0"
"1998-06-30 01:40:00.0","19","0","0","0","0","0","46","0","0","0"
"1998-06-30 01:50:00.0","8","0","0","0","0","0","85","0","0","35"
"1998-06-30 02:00:00.0","0","0","0","0","0","0","456","0","0","395"
"1998-06-30 02:10:00.0","17","0","0","0","0","0","450","0","0","395"
"1998-06-30 02:20:00.0","18","0","0","0","0","0","441","0","0","396"
"1998-06-30 02:30:00.0","10","0","0","0","0","0","433","0","0","397"
"1998-06-30 02:40:00.0","0","0","0","0","0","0","438","0","0","398"
"1998-06-30 02:50:00.0","15","0","0","0","0","0","174","0","0","126"
"1998-06-30 03:00:00.0","19","0","0","0","0","0","345","0","0","286"
"1998-06-30 03:10:00.0","10","0","0","0","0","0","58","0","0","0"
"1998-06-30 03:20:00.0","0","0","0","0","0","0","286","0","0","239"
"1998-06-30 03:30:00.0","14","0","0","0","0","0","56","0","0","0"
"1998-06-30 03:40:00.0","19","0","0","0","0","0","243","19","0","178"
"1998-06-30 03:50:00.0","11","0","0","0","0","0","166","24","0","71"
"1998-06-30 04:00:00.0","0","0","0","0","0","0","197","108","0","52"
"1998-06-30 04:10:00.0","13","0","0","0","0","0","288","71","0","152"
"1998-06-30 04:20:00.0","19","0","0","0","0","0","66","0","0","0"
"1998-06-30 04:30:00.0","11","0","0","0","0","0","52","0","0","0"
"1998-06-30 04:40:00.0","0","0","0","0","0","0","37","0","0","0"
"1998-06-30 04:50:00.0","13","0","0","0","0","0","51","0","0","0"
"1998-06-30 05:00:00.0","20","0","0","0","0","0","45","0","0","0"
"1998-06-30 05:10:00.0","11","0","0","0","0","0","39","0","0","0"
"1998-06-30 05:20:00.0","0","0","0","0","0","0","37","0","0","0"
"1998-06-30 05:30:00.0","12","0","0","0","0","0","73","0","0","0"
"1998-06-30 05:40:00.0","19","0","0","0","0","0","67","0","0","6"
"1998-06-30 05:50:00.0","11","0","0","0","0","0","212","0","0","173"
"1998-06-30 06:00:00.0","0","0","0","0","0","0","32","0","0","0"
"1998-06-30 06:10:00.0","13","0","0","0","0","0","53","0","0","0"
"1998-06-30 06:20:00.0","19","0","0","0","0","0","45","0","0","0"
"1998-06-30 06:30:00.0","11","0","0","0","0","0","38","0","0","0"
"1998-06-30 06:40:00.0","0","0","0","0","0","0","63","0","0","0"
"1998-06-30 06:50:00.0","13","0","0","0","0","0","81","6","0","0"
"1998-06-30 07:00:00.0","18","0","0","0","0","0","214","14","0","153"
"1998-06-30 07:10:00.0","10","0","0","0","0","0","118","13","0","70"
"1998-06-30 07:20:00.0","0","0","0","0","0","0","47","14","0","0"
"1998-06-30 07:30:00.0","14","0","0","0","0","0","253","17","0","180"
"1998-06-30 07:40:00.0","18","0","0","0","0","0","117","4","0","0"
"1998-06-30 07:50:00.0","9","0","0","0","0","0","425","2","0","0"
"1998-06-30 08:00:00.0","0","0","0","0","0","0","336","2","0","0"
"1998-06-30 08:10:00.0","14","0","0","0","0","0","311","0","0","0"
"1998-06-30 08:20:00.0","19","0","0","0","0","0","64","0","0","0"
"1998-06-30 08:30:00.0","8","0","0","0","0","0","235","0","0","0"
"1998-06-30 08:40:00.0","0","0","0","0","0","0","231","0","0","0"
"1998-06-30 08:50:00.0","15","0","0","0","0","0","71","0","0","0"
"1998-06-30 09:00:00.0","19","0","0","0","0","0","51","0","0","0"
"1998-06-30 09:10:00.0","7","0","0","0","0","0","54","0","0","0"
"1998-06-30 09:20:00.0","0","0","0","0","0","0","44","0","0","0"
"1998-06-30 09:30:00.0","17","0","0","0","0","0","58","0","0","0"
"1998-06-30 09:40:00.0","18","0","0","0","0","0","44","0","0","0"
"1998-06-30 09:50:00.0","7","0","0","0","0","0","33","0","0","0"
"1998-06-30 10:00:00.0","0","0","0","0","0","0","28","0","0","0"
"1998-06-30 10:10:00.0","17","0","0","0","0","0","64","0","0","0"
"1998-06-30 10:20:00.0","19","0","0","0","0","0","64","0","0","0"
"1998-06-30 10:30:00.0","6","0","0","0","0","0","51","0","0","0"
"1998-06-30 10:40:00.0","0","0","0","0","0","0","29","0","0","0"
"1998-06-30 10:50:00.0","17","0","0","0","0","0","61","0","0","0"
"1998-06-30 11:00:00.0","19","0","0","0","0","0","45","0","0","0"
"1998-06-30 11:10:00.0","7","0","0","0","0","0","34","0","0","0"
"1998-06-30 11:20:00.0","0","0","0","0","0","0","41","0","0","0"
"1998-06-30 11:30:00.0","17","0","0","0","0","0","99","0","0","0"
"1998-06-30 11:40:00.0","19","0","0","0","0","0","83","0","0","0"
"1998-06-30 11:50:00.0","7","0","0","0","0","0","57","0","0","0"
"1998-06-30 12:00:00.0","0","0","0","0","0","0","49","0","0","0"
"1998-06-30 12:10:00.0","17","0","0","0","0","0","80","0","0","0"
"1998-06-30 12:20:00.0","19","0","0","0","0","0","63","0","0","0"
"1998-06-30 12:30:00.0","19","0","0","0","0","0","200","0","0","0"
"1998-06-30 12:40:00.0","16","0","0","0","0","0","103","0","0","0"
"1998-06-30 12:50:00.0","1","0","0","0","0","0","137","0","0","33"
"1998-06-30 13:00:00.0","7","0","0","0","0","0","328","0","0","266"
"1998-06-30 13:10:00.0","20","0","0","0","0","0","63","0","0","0"
"1998-06-30 13:20:00.0","18","0","0","0","0","0","63","0","0","0"
"1998-06-30 13:30:00.0","0","0","0","0","0","0","241","0","0","178"
"1998-06-30 13:40:00.0","5","0","0","0","0","0","288","0","0","235"
"1998-06-30 13:50:00.0","19","0","0","0","0","0","383","0","222","64"
"1998-06-30 14:00:00.0","18","0","0","0","0","0","335","0","226","0"
"1998-06-30 14:10:00.0","2","0","0","0","0","0","342","0","39","230"
"1998-06-30 14:20:00.0","4","0","0","0","0","0","85","0","30","0"
"1998-06-30 14:30:00.0","19","0","0","0","0","0","85","1","22","0"
"1998-06-30 14:40:00.0","19","0","0","0","0","0","97","0","36","0"
"1998-06-30 14:50:00.0","5","0","0","0","0","0","101","0","41","0"
"1998-06-30 15:00:00.0","1","0","0","0","0","0","141","0","73","0"
"1998-06-30 15:10:00.0","19","0","0","0","0","0","83","0","0","0"
"1998-06-30 15:20:00.0","19","0","0","0","0","0","71","0","0","0"
"1998-06-30 15:30:00.0","10","0","0","0","0","0","60","0","0","0"
"1998-06-30 15:40:00.0","0","0","0","0","0","0","56","0","0","0"
"1998-06-30 15:50:00.0","16","0","0","0","0","0","53","0","0","0"
"1998-06-30 16:00:00.0","19","0","0","0","0","0","45","0","0","0"
"1998-06-30 16:10:00.0","16","0","0","0","0","0","66","0","0","0"
"1998-06-30 16:20:00.0","0","0","0","0","0","0","58","0","0","0"
"1998-06-30 16:30:00.0","9","0","0","0","0","0","43","0","0","0"
"1998-06-30 16:40:00.0","19","0","0","0","0","0","44","0","0","0"
"1998-06-30 16:50:00.0","19","0","0","0","0","0","52","0","0","0"
"1998-06-30 17:00:00.0","4","0","0","0","0","0","48","0","7","0"
"1998-06-30 17:10:00.0","2","0","0","0","0","0","119","0","76","0"
"1998-06-30 17:20:00.0","19","0","0","0","0","0","299","0","220","0"
"1998-06-30 17:30:00.0","19","0","0","0","0","0","341","0","246","0"
"1998-06-30 17:40:00.0","11","0","0","0","0","0","97","1","42","0"
"1998-06-30 17:50:00.0","0","0","0","0","0","0","60","0","32","0"
"1998-06-30 18:00:00.0","15","0","0","0","0","0","66","0","25","0"
"1998-06-30 18:10:00.0","20","0","0","0","0","0","99","0","48","0"
"1998-06-30 18:20:00.0","17","0","0","0","0","0","89","0","35","0"
"1998-06-30 18:30:00.0","0","0","0","0","0","0","125","1","67","0"
"1998-06-30 18:40:00.0","8","0","0","0","0","0","75","0","0","0"
"1998-06-30 18:50:00.0","20","0","0","0","0","0","81","0","0","0"
"1998-06-30 19:00:00.0","19","0","0","0","0","0","124","0","60","0"
"1998-06-30 19:10:00.0","6","0","0","0","0","0","76","0","25","0"
"1998-06-30 19:20:00.0","0","0","0","0","0","0","48","0","0","0"
"1998-06-30 19:30:00.0","20","0","0","0","0","0","107","0","0","0"
"1998-06-30 19:40:00.0","19","0","0","0","0","0","169","5","0","0"
"1998-06-30 19:50:00.0","19","0","0","0","0","0","114","24","0","0"
"1998-06-30 20:00:00.0","19","0","0","0","0","0","79","6","0","0"
"1998-06-30 20:10:00.0","6","0","0","0","0","0","86","1","0","0"
"1998-06-30 20:20:00.0","1","0","0","0","0","0","64","0","0","0"
"1998-06-30 20:30:00.0","19","0","0","0","0","0","82","0","0","0"
"1998-06-30 20:40:00.0","19","0","0","0","0","0","85","0","0","0"
"1998-06-30 20:50:00.0","13","0","0","0","0","0","121","25","0","0"
"1998-06-30 21:00:00.0","0","0","0","0","6","0","107","41","0","0"
"1998-06-30 21:10:00.0","12","0","0","0","10","0","105","32","0","0"
"1998-06-30 21:20:00.0","19","0","0","0","10","0","105","23","0","0"
"1998-06-30 21:30:00.0","15","0","0","0","11","0","104","10","0","0"
"1998-06-30 21:40:00.0","0","0","0","0","10","0","62","2","0","0"
"1998-06-30 21:50:00.0","10","0","0","0","10","0","83","2","0","0"
"1998-06-30 22:00:00.0","19","0","0","0","11","0","94","0","0","0"
"1998-06-30 22:10:00.0","15","0","0","0","10","0","104","3","0","0"
"1998-06-30 22:20:00.0","0","0","0","0","11","0","58","0","0","0"
"1998-06-30 22:30:00.0","10","0","0","0","10","0","68","0","0","0"
"1998-06-30 22:40:00.0","19","0","0","0","11","0","77","2","0","0"
"1998-06-30 22:50:00.0","14","0","0","0","8","0","125","44","0","0"
"1998-06-30 23:00:00.0","0","0","0","0","0","0","103","39","0","0"
"1998-06-30 23:10:00.0","10","0","0","0","0","0","115","39","0","0"
"1998-06-30 23:20:00.0","19","0","0","0","0","0","115","39","0","0"
"1998-06-30 23:30:00.0","15","0","0","0","0","0","105","38","0","0"
"1998-06-30 23:40:00.0","0","0","0","0","0","0","62","15","0","0"
"1998-06-30 23:50:00.0","10","0","0","0","0","0","55","0","0","0"
"1998-07-01 00:00:00.0","19","0","0","0","0","0","49","0","0","0"
"1998-07-01 00:10:00.0","15","0","0","0","0","0","55","0","0","0"
"1998-07-01 00:20:00.0","0","0","0","0","0","0","64","0","0","0"
"1998-07-01 00:30:00.0","9","0","0","0","0","0","54","0","0","0"
"1998-07-01 00:40:00.0","20","0","0","0","0","0","46","0","0","0"
"1998-07-01 00:50:00.0","13","0","0","0","0","0","45","0","0","0"
"1998-07-01 01:00:00.0","0","0","0","0","0","0","43","0","0","0"
"1998-07-01 01:10:00.0","10","0","0","0","0","0","40","0","0","0"
"1998-07-01 01:20:00.0","20","0","0","0","0","0","49","0","0","0"
"1998-07-01 01:30:00.0","11","0","0","0","0","0","60","0","0","0"
"1998-07-01 01:40:00.0","0","0","0","0","0","0","65","0","0","0"
"1998-07-01 01:50:00.0","12","0","0","0","0","0","76","0","0","35"
"1998-07-01 02:00:00.0","19","0","0","0","0","0","440","0","0","395"
"1998-07-01 02:10:00.0","8","0","0","0","0","0","434","0","0","397"
"1998-07-01 02:20:00.0","0","0","0","0","0","0","440","0","0","396"
"1998-07-01 02:30:00.0","14","0","0","0","0","0","438","0","0","396"
"1998-07-01 02:40:00.0","18","0","0","0","0","0","456","0","0","395"
"1998-07-01 02:50:00.0","5","0","0","0","0","0","172","0","0","119"
"1998-07-01 03:00:00.0","0","0","0","0","0","0","318","0","0","273"
"1998-07-01 03:10:00.0","17","0","0","0","0","0","81","0","0","28"
"1998-07-01 03:20:00.0","19","0","0","0","0","0","248","0","0","203"
"1998-07-01 03:30:00.0","2","0","0","0","0","0","153","67","0","34"
"1998-07-01 03:40:00.0","0","0","0","0","0","0","183","152","0","0"
"1998-07-01 03:50:00.0","20","0","0","0","0","0","454","138","0","227"
"1998-07-01 04:00:00.0","18","0","0","0","0","0","333","117","0","131"
"1998-07-01 04:10:00.0","0","0","0","0","0","0","226","157","0","27"
"1998-07-01 04:20:00.0","4","0","0","0","0","0","218","5","0","179"
"1998-07-01 04:30:00.0","20","0","0","0","0","0","63","0","0","0"
"1998-07-01 04:40:00.0","16","0","0","0","0","0","44","0","0","0"
"1998-07-01 04:50:00.0","0","0","0","0","0","0","30","0","0","0"
"1998-07-01 05:00:00.0","7","0","0","0","0","0","36","0","0","0"
"1998-07-01 05:10:00.0","19","0","0","0","0","0","78","0","0","0"
