"Time","Clothes drier (with condenser) ()","Dish washer (12 place setting)","Electric oven ()","Fridge freezer (Kitchen, 182l/48l)","Hot plate (3 gas, 1elec)","Microwave oven (1,35kW)","Site consumption ()","Total site light consumption ()","TV (51cm)","Vertical freezer (Kitchen, 265l)","Washing machine ()"
"1998-06-06 16:40:00.0","0","0","0","0","0","0","39","0","11","0","0"
"1998-06-06 16:50:00.0","0","0","0","0","0","0","56","0","12","19","0"
"1998-06-06 17:00:00.0","0","0","0","0","0","20","74","0","12","18","0"
"1998-06-06 17:10:00.0","0","0","0","0","0","0","65","9","11","17","0"
"1998-06-06 17:20:00.0","0","0","0","0","0","0","53","9","11","2","0"
"1998-06-06 17:30:00.0","0","0","0","0","0","0","74","2","12","17","0"
"1998-06-06 17:40:00.0","0","0","0","0","0","0","54","3","5","18","0"
"1998-06-06 17:50:00.0","0","0","0","0","0","0","44","0","7","18","0"
"1998-06-06 18:00:00.0","0","0","0","0","0","0","35","0","11","5","0"
"1998-06-06 18:10:00.0","0","0","0","0","0","0","41","0","10","13","0"
"1998-06-06 18:20:00.0","0","0","0","0","0","0","45","0","11","18","0"
"1998-06-06 18:30:00.0","0","0","0","0","0","0","44","0","10","17","0"
"1998-06-06 18:40:00.0","0","0","0","0","0","0","35","0","11","4","0"
"1998-06-06 18:50:00.0","0","0","0","0","0","0","50","0","10","15","0"
"1998-06-06 19:00:00.0","0","0","0","0","0","0","45","0","11","18","0"
"1998-06-06 19:10:00.0","0","0","0","11","0","0","63","0","11","17","0"
"1998-06-06 19:20:00.0","0","0","0","25","0","0","54","0","11","3","0"
"1998-06-06 19:30:00.0","0","0","0","23","0","0","73","9","10","16","0"
"1998-06-06 19:40:00.0","0","0","0","22","0","0","64","0","10","18","0"
"1998-06-06 19:50:00.0","0","0","0","21","0","20","82","0","11","17","0"
"1998-06-06 20:00:00.0","0","0","0","21","0","11","61","0","10","1","0"
"1998-06-06 20:10:00.0","0","0","0","21","0","0","66","0","10","19","0"
"1998-06-06 20:20:00.0","0","0","0","20","0","0","68","2","11","19","0"
"1998-06-06 20:30:00.0","0","0","0","21","0","0","65","1","10","18","0"
"1998-06-06 20:40:00.0","0","0","0","19","0","0","53","1","1","18","0"
"1998-06-06 20:50:00.0","0","0","0","20","0","0","57","7","0","17","0"
"1998-06-06 21:00:00.0","0","0","0","19","0","0","66","14","0","18","0"
"1998-06-06 21:10:00.0","0","0","0","20","0","0","357","28","0","17","281"
"1998-06-06 21:20:00.0","0","0","0","19","0","0","416","28","0","18","338"
"1998-06-06 21:30:00.0","0","0","0","19","0","0","394","6","0","5","351"
"1998-06-06 21:40:00.0","0","0","0","19","0","0","340","7","0","12","290"
"1998-06-06 21:50:00.0","0","0","0","19","0","0","70","6","0","18","20"
"1998-06-06 22:00:00.0","0","0","0","19","0","0","72","6","4","18","21"
"1998-06-06 22:10:00.0","0","0","0","19","0","0","73","3","11","17","14"
"1998-06-06 22:20:00.0","0","0","0","19","0","0","74","6","11","9","16"
"1998-06-06 22:30:00.0","0","0","0","19","0","33","105","6","11","17","11"
"1998-06-06 22:40:00.0","0","0","0","19","0","0","69","4","11","18","8"
"1998-06-06 22:50:00.0","0","0","0","19","0","0","79","4","11","18","12"
"1998-06-06 23:00:00.0","0","0","0","19","0","0","90","3","7","18","24"
"1998-06-06 23:10:00.0","0","0","0","19","0","0","70","4","0","18","8"
"1998-06-06 23:20:00.0","0","0","0","18","0","0","65","4","0","18","0"
"1998-06-06 23:30:00.0","0","0","0","19","0","0","63","4","0","18","0"
"1998-06-06 23:40:00.0","0","0","0","19","0","0","68","4","6","18","0"
"1998-06-06 23:50:00.0","0","0","0","18","0","0","61","1","11","18","0"
"1998-06-07 00:00:00.0","0","0","0","19","0","0","62","0","11","18","0"
"1998-06-07 00:10:00.0","0","0","0","18","0","0","51","0","11","7","0"
"1998-06-07 00:20:00.0","0","0","0","19","0","0","55","0","10","10","0"
"1998-06-07 00:30:00.0","0","0","0","18","0","0","60","0","11","18","0"
"1998-06-07 00:40:00.0","0","0","0","18","0","0","60","0","11","18","0"
"1998-06-07 00:50:00.0","0","0","0","19","0","0","59","0","11","17","0"
"1998-06-07 01:00:00.0","0","0","0","18","0","0","61","0","11","18","0"
"1998-06-07 01:10:00.0","0","0","0","18","0","0","47","0","11","0","0"
"1998-06-07 01:20:00.0","0","0","0","18","0","0","60","0","8","13","0"
"1998-06-07 01:30:00.0","0","0","0","18","0","0","61","0","8","13","0"
"1998-06-07 01:40:00.0","0","0","0","18","0","0","56","0","8","13","0"
"1998-06-07 01:50:00.0","0","0","0","18","0","0","56","0","8","13","0"
"1998-06-07 02:00:00.0","0","0","0","19","0","0","41","0","9","16","0"
"1998-06-07 02:10:00.0","0","0","0","18","0","0","50","0","0","18","0"
"1998-06-07 02:20:00.0","0","0","0","18","0","0","51","0","0","18","0"
"1998-06-07 02:30:00.0","0","0","0","18","0","0","50","0","0","17","0"
"1998-06-07 02:40:00.0","0","0","0","18","0","0","45","1","0","11","0"
"1998-06-07 02:50:00.0","0","0","0","18","0","0","40","0","0","5","0"
"1998-06-07 03:00:00.0","0","0","0","18","0","0","51","0","0","18","0"
"1998-06-07 03:10:00.0","0","0","0","18","0","0","50","0","0","18","0"
"1998-06-07 03:20:00.0","0","0","0","17","0","0","51","0","0","18","0"
"1998-06-07 03:30:00.0","0","0","0","18","0","0","39","0","0","4","0"
"1998-06-07 03:40:00.0","0","0","0","18","0","0","46","0","0","12","0"
"1998-06-07 03:50:00.0","0","0","0","18","0","0","51","0","0","18","0"
"1998-06-07 04:00:00.0","0","0","0","18","0","0","50","0","0","18","0"
"1998-06-07 04:10:00.0","0","0","0","18","0","0","51","1","0","17","0"
"1998-06-07 04:20:00.0","0","0","0","18","0","0","36","0","0","1","0"
"1998-06-07 04:30:00.0","0","0","0","18","0","0","50","0","0","16","0"
"1998-06-07 04:40:00.0","0","0","0","18","0","0","50","0","0","18","0"
"1998-06-07 04:50:00.0","0","0","0","18","0","0","51","0","0","17","0"
"1998-06-07 05:00:00.0","0","0","0","18","0","0","45","0","0","12","0"
"1998-06-07 05:10:00.0","0","0","0","18","0","0","40","0","0","4","0"
"1998-06-07 05:20:00.0","0","0","0","17","0","0","50","0","0","19","0"
"1998-06-07 05:30:00.0","0","0","0","18","0","0","50","0","0","17","0"
"1998-06-07 05:40:00.0","0","0","0","18","0","0","49","0","0","18","0"
"1998-06-07 05:50:00.0","0","0","0","18","0","0","39","0","0","5","0"
"1998-06-07 06:00:00.0","0","0","0","18","0","0","45","0","0","11","0"
"1998-06-07 06:10:00.0","0","0","0","17","0","0","49","0","0","18","0"
"1998-06-07 06:20:00.0","0","0","0","5","0","0","39","0","0","18","0"
"1998-06-07 06:30:00.0","0","0","0","0","0","11","44","0","0","15","0"
"1998-06-07 06:40:00.0","0","0","0","0","0","9","28","1","0","0","0"
"1998-06-07 06:50:00.0","0","0","0","0","0","0","36","0","0","19","0"
"1998-06-07 07:00:00.0","0","0","0","0","0","0","35","0","0","18","0"
"1998-06-07 07:10:00.0","0","0","0","0","0","0","33","0","0","18","0"
"1998-06-07 07:20:00.0","0","0","0","0","0","0","25","0","0","6","0"
"1998-06-07 07:30:00.0","0","0","0","0","0","0","27","0","0","10","0"
"1998-06-07 07:40:00.0","0","0","0","0","0","0","35","0","0","18","0"
"1998-06-07 07:50:00.0","0","0","0","0","0","0","40","6","0","18","0"
"1998-06-07 08:00:00.0","0","0","0","0","0","0","39","9","0","13","0"
"1998-06-07 08:10:00.0","0","0","0","0","0","0","29","8","0","2","0"
"1998-06-07 08:20:00.0","0","0","0","0","0","0","43","8","0","19","0"
"1998-06-07 08:30:00.0","0","0","0","0","0","0","42","8","0","18","0"
"1998-06-07 08:40:00.0","0","0","0","0","0","0","42","9","0","17","0"
"1998-06-07 08:50:00.0","0","0","0","0","0","0","32","9","0","4","0"
"1998-06-07 09:00:00.0","0","0","0","0","0","0","44","8","6","13","0"
"1998-06-07 09:10:00.0","0","0","0","0","0","31","74","4","12","18","0"
"1998-06-07 09:20:00.0","0","0","0","0","0","12","57","3","12","17","0"
"1998-06-07 09:30:00.0","0","0","0","0","0","0","51","3","11","10","0"
"1998-06-07 09:40:00.0","0","0","0","10","0","0","58","4","10","6","0"
"1998-06-07 09:50:00.0","0","0","0","25","0","0","79","3","11","18","0"
"1998-06-07 10:00:00.0","0","0","0","22","0","0","69","5","11","18","0"
"1998-06-07 10:10:00.0","0","0","0","22","0","0","63","3","12","15","0"
"1998-06-07 10:20:00.0","0","0","0","21","0","0","50","2","12","0","0"
"1998-06-07 10:30:00.0","0","0","0","20","0","7","68","0","11","19","0"
"1998-06-07 10:40:00.0","0","0","0","19","0","0","61","0","12","17","0"
"1998-06-07 10:50:00.0","0","0","0","20","0","0","59","0","11","18","0"
"1998-06-07 11:00:00.0","0","0","0","19","0","0","45","0","11","1","0"
"1998-06-07 11:10:00.0","0","0","0","20","0","0","57","0","10","14","0"
"1998-06-07 11:20:00.0","0","0","0","19","0","0","60","0","11","18","0"
"1998-06-07 11:30:00.0","0","0","0","19","0","0","50","0","6","13","0"
"1998-06-07 11:40:00.0","0","0","0","19","0","0","36","1","0","2","0"
"1998-06-07 11:50:00.0","0","0","0","19","0","0","47","0","0","19","0"
"1998-06-07 12:00:00.0","0","0","0","18","0","0","58","0","8","17","0"
"1998-06-07 12:10:00.0","0","0","0","19","0","0","62","0","12","18","0"
"1998-06-07 12:20:00.0","0","0","0","19","0","20","70","0","12","5","0"
"1998-06-07 12:30:00.0","0","0","0","20","0","48","108","1","11","19","0"
"1998-06-07 12:40:00.0","0","0","0","19","0","1","63","0","12","19","0"
"1998-06-07 12:50:00.0","0","0","0","19","0","7","68","0","11","18","0"
"1998-06-07 13:00:00.0","0","0","0","19","0","0","61","0","11","18","0"
"1998-06-07 13:10:00.0","0","0","0","19","0","0","62","0","12","18","0"
"1998-06-07 13:20:00.0","0","0","0","18","0","0","55","1","5","18","0"
"1998-06-07 13:30:00.0","0","0","0","19","0","0","47","1","0","17","0"
"1998-06-07 13:40:00.0","0","0","0","18","0","12","56","0","0","18","0"
"1998-06-07 13:50:00.0","0","0","0","19","0","0","43","0","0","14","0"
"1998-06-07 14:00:00.0","0","0","0","18","0","0","33","0","0","2","0"
"1998-06-07 14:10:00.0","0","257","0","18","0","0","306","1","1","18","0"
"1998-06-07 14:20:00.0","0","462","0","18","0","0","525","3","5","18","0"
"1998-06-07 14:30:00.0","0","29","0","18","0","0","188","2","0","0","121"
"1998-06-07 14:40:00.0","0","22","0","6","0","11","335","4","0","18","261"
"1998-06-07 14:50:00.0","0","237","0","0","0","0","287","3","0","18","20"
"1998-06-07 15:00:00.0","0","349","0","0","0","0","403","15","0","4","20"
"1998-06-07 15:10:00.0","0","34","0","0","0","0","110","28","0","14","15"
"1998-06-07 15:20:00.0","0","0","0","0","0","0","74","27","0","17","15"
"1998-06-07 15:30:00.0","0","0","0","0","0","0","41","7","4","0","10"
"1998-06-07 15:40:00.0","316","0","0","0","0","0","374","1","11","19","12"
"1998-06-07 15:50:00.0","301","0","0","0","0","0","353","0","0","18","14"
"1998-06-07 16:00:00.0","33","0","0","0","0","0","73","0","0","3","23"
"1998-06-07 16:10:00.0","13","0","0","0","0","28","77","2","0","16","1"
"1998-06-07 16:20:00.0","0","0","0","0","0","0","44","8","0","18","0"
"1998-06-07 16:30:00.0","0","0","0","0","0","0","40","5","7","7","0"
"1998-06-07 16:40:00.0","0","0","0","0","0","0","41","0","11","12","0"
"1998-06-07 16:50:00.0","0","0","0","0","0","0","47","1","11","18","0"
"1998-06-07 17:00:00.0","0","0","0","0","0","0","42","0","10","15","0"
"1998-06-07 17:10:00.0","0","0","0","0","0","0","34","0","11","3","0"
"1998-06-07 17:20:00.0","0","0","0","19","0","0","65","0","10","19","0"
"1998-06-07 17:30:00.0","0","0","0","23","0","0","67","0","11","18","0"
"1998-06-07 17:40:00.0","0","0","0","22","0","0","60","0","12","5","0"
"1998-06-07 17:50:00.0","0","0","0","21","0","0","68","0","11","13","0"
"1998-06-07 18:00:00.0","0","0","0","21","0","0","69","0","11","18","0"
"1998-06-07 18:10:00.0","0","0","0","20","0","0","58","0","3","15","0"
"1998-06-07 18:20:00.0","0","0","0","20","0","0","54","1","7","3","0"
"1998-06-07 18:30:00.0","0","0","0","20","0","0","70","0","12","19","0"
"1998-06-07 18:40:00.0","0","0","0","20","0","0","67","0","11","18","0"
"1998-06-07 18:50:00.0","0","0","0","19","0","0","58","0","11","8","0"
"1998-06-07 19:00:00.0","0","0","0","20","0","0","59","0","11","10","0"
"1998-06-07 19:10:00.0","22","0","0","19","0","0","86","0","11","18","0"
"1998-06-07 19:20:00.0","376","0","0","19","0","29","473","4","11","19","0"
"1998-06-07 19:30:00.0","326","0","0","19","0","0","393","1","11","18","0"
"1998-06-07 19:40:00.0","161","0","0","19","0","0","225","0","11","18","0"
"1998-06-07 19:50:00.0","31","0","0","20","0","0","93","2","10","18","0"
"1998-06-07 20:00:00.0","0","0","0","20","0","0","65","3","11","18","0"
"1998-06-07 20:10:00.0","0","0","0","19","0","0","54","4","2","18","0"
"1998-06-07 20:20:00.0","0","0","0","19","0","0","55","4","0","12","0"
"1998-06-07 20:30:00.0","29","0","0","19","0","0","81","6","0","5","0"
"1998-06-07 20:40:00.0","3","0","0","19","0","0","80","6","0","18","0"
"1998-06-07 20:50:00.0","0","0","0","18","0","0","68","6","0","18","0"
"1998-06-07 21:00:00.0","0","0","0","19","0","0","68","6","0","3","0"
"1998-06-07 21:10:00.0","0","0","0","18","0","0","64","9","0","15","0"
"1998-06-07 21:20:00.0","0","0","0","18","0","0","72","14","0","18","0"
"1998-06-07 21:30:00.0","0","0","0","18","0","0","66","13","0","11","0"
"1998-06-07 21:40:00.0","0","0","0","18","0","0","61","5","0","7","0"
"1998-06-07 21:50:00.0","0","0","0","18","0","16","81","4","0","18","0"
"1998-06-07 22:00:00.0","0","0","0","19","0","17","81","5","0","18","0"
"1998-06-07 22:10:00.0","0","0","0","18","0","19","85","6","0","18","0"
"1998-06-07 22:20:00.0","0","0","0","18","0","0","66","4","11","18","0"
"1998-06-07 22:30:00.0","0","0","0","18","0","0","65","4","11","17","0"
"1998-06-07 22:40:00.0","0","0","0","15","0","0","50","3","12","1","0"
"1998-06-07 22:50:00.0","0","0","0","0","0","0","51","5","8","17","0"
"1998-06-07 23:00:00.0","0","0","0","0","0","0","50","3","0","18","0"
"1998-06-07 23:10:00.0","0","0","0","0","0","0","48","4","0","14","0"
"1998-06-07 23:20:00.0","0","0","0","0","0","0","38","4","0","3","0"
"1998-06-07 23:30:00.0","0","0","0","0","0","0","52","4","0","18","0"
"1998-06-07 23:40:00.0","0","0","0","0","0","0","45","5","0","8","0"
"1998-06-07 23:50:00.0","0","0","0","0","0","0","52","6","6","10","0"
"1998-06-08 00:00:00.0","0","0","0","0","0","0","50","2","12","18","0"
"1998-06-08 00:10:00.0","0","0","0","0","0","0","38","0","11","7","0"
"1998-06-08 00:20:00.0","0","0","0","0","0","0","42","0","11","11","0"
"1998-06-08 00:30:00.0","0","0","0","0","0","0","46","0","11","18","0"
"1998-06-08 00:40:00.0","0","0","0","0","0","0","36","0","10","7","0"
"1998-06-08 00:50:00.0","0","0","0","0","0","0","40","0","11","12","0"
"1998-06-08 01:00:00.0","0","0","0","0","0","0","46","0","11","18","0"
"1998-06-08 01:10:00.0","0","0","0","0","0","0","39","0","11","10","0"
"1998-06-08 01:20:00.0","0","0","0","0","0","0","40","0","11","9","0"
"1998-06-08 01:30:00.0","0","0","0","3","0","0","47","0","9","18","0"
"1998-06-08 01:40:00.0","0","0","0","26","0","0","55","0","0","15","0"
"1998-06-08 01:50:00.0","0","0","0","22","0","0","43","0","0","3","0"
"1998-06-08 02:00:00.0","0","0","0","22","0","0","55","0","0","19","0"
"1998-06-08 02:10:00.0","0","0","0","20","0","0","53","0","0","17","0"
"1998-06-08 02:20:00.0","0","0","0","20","0","0","44","0","0","8","0"
"1998-06-08 02:30:00.0","0","0","0","20","0","0","47","1","0","10","0"
"1998-06-08 02:40:00.0","0","0","0","20","0","0","53","0","0","18","0"
"1998-06-08 02:50:00.0","0","0","0","20","0","0","48","0","0","14","0"
"1998-06-08 03:00:00.0","0","0","0","19","0","0","41","0","0","4","0"
"1998-06-08 03:10:00.0","0","0","0","19","0","0","52","0","0","19","0"
"1998-06-08 03:20:00.0","0","0","0","19","0","0","52","0","0","17","0"
"1998-06-08 03:30:00.0","0","0","0","19","0","0","37","0","0","2","0"
"1998-06-08 03:40:00.0","0","0","0","19","0","0","52","0","0","17","0"
"1998-06-08 03:50:00.0","0","0","0","19","0","0","51","0","0","18","0"
"1998-06-08 04:00:00.0","0","0","0","19","0","0","44","0","0","10","0"
"1998-06-08 04:10:00.0","0","0","0","19","0","0","45","0","0","8","0"
"1998-06-08 04:20:00.0","0","0","0","18","0","0","51","0","0","18","0"
"1998-06-08 04:30:00.0","0","0","0","19","0","0","47","0","0","14","0"
"1998-06-08 04:40:00.0","0","0","0","18","0","0","40","0","0","4","0"
"1998-06-08 04:50:00.0","0","0","0","19","0","0","52","0","0","19","0"
"1998-06-08 05:00:00.0","0","0","0","18","0","0","49","0","0","16","0"
"1998-06-08 05:10:00.0","0","0","0","2","0","0","24","1","0","2","0"
"1998-06-08 05:20:00.0","0","0","0","0","0","0","36","0","0","18","0"
"1998-06-08 05:30:00.0","0","0","0","0","0","0","35","0","0","18","0"
"1998-06-08 05:40:00.0","0","0","0","0","0","0","25","0","0","6","0"
"1998-06-08 05:50:00.0","0","0","0","0","0","0","32","0","0","12","0"
"1998-06-08 06:00:00.0","0","0","0","0","0","0","36","0","0","18","0"
"1998-06-08 06:10:00.0","0","0","0","0","0","0","27","0","0","9","0"
"1998-06-08 06:20:00.0","0","0","0","0","0","0","30","0","0","10","0"
"1998-06-08 06:30:00.0","0","0","0","0","0","0","36","0","0","18","0"
"1998-06-08 06:40:00.0","0","0","0","0","0","0","28","0","0","9","0"
"1998-06-08 06:50:00.0","0","0","0","0","0","0","29","0","0","9","0"
"1998-06-08 07:00:00.0","0","0","0","0","0","0","35","0","0","19","0"
"1998-06-08 07:10:00.0","0","0","0","0","0","0","30","0","0","11","0"
"1998-06-08 07:20:00.0","0","0","0","0","0","0","73","0","0","7","0"
"1998-06-08 07:30:00.0","0","0","0","0","0","7","133","0","0","18","0"
"1998-06-08 07:40:00.0","0","0","0","0","0","0","45","3","0","14","0"
"1998-06-08 07:50:00.0","0","0","0","0","0","0","35","0","0","4","0"
"1998-06-08 08:00:00.0","0","0","0","0","0","0","47","1","0","18","0"
"1998-06-08 08:10:00.0","0","0","0","0","0","0","44","4","0","14","0"
"1998-06-08 08:20:00.0","0","0","0","0","0","0","36","4","0","4","0"
"1998-06-08 08:30:00.0","0","0","0","0","0","0","57","11","7","19","0"
"1998-06-08 08:40:00.0","0","0","0","0","0","0","48","6","11","17","0"
"1998-06-08 08:50:00.0","0","0","0","0","0","0","112","4","11","1","0"
"1998-06-08 09:00:00.0","0","0","0","0","0","0","45","4","8","19","0"
"1998-06-08 09:10:00.0","0","0","0","25","0","0","55","0","0","18","0"
"1998-06-08 09:20:00.0","0","0","0","24","0","0","38","0","0","0","0"
"1998-06-08 09:30:00.0","0","0","0","22","0","0","52","0","0","19","0"
"1998-06-08 09:40:00.0","0","0","0","21","0","0","50","0","0","18","0"
"1998-06-08 09:50:00.0","0","0","0","21","0","0","36","0","0","2","0"
"1998-06-08 10:00:00.0","0","0","0","21","0","0","50","0","0","16","0"
"1998-06-08 10:10:00.0","0","0","0","20","0","0","48","0","0","18","0"
"1998-06-08 10:20:00.0","0","0","0","20","0","0","39","0","0","6","0"
"1998-06-08 10:30:00.0","0","0","0","19","0","0","45","0","0","13","0"
"1998-06-08 10:40:00.0","0","0","0","20","0","0","48","0","0","18","0"
"1998-06-08 10:50:00.0","0","0","0","20","0","0","41","0","0","9","0"
"1998-06-08 11:00:00.0","0","0","0","19","0","0","41","0","0","9","0"
"1998-06-08 11:10:00.0","0","0","0","19","0","0","49","0","0","18","0"
"1998-06-08 11:20:00.0","0","0","0","19","0","0","44","0","0","14","0"
"1998-06-08 11:30:00.0","0","0","0","20","0","0","38","0","0","5","0"
"1998-06-08 11:40:00.0","0","0","0","19","0","0","49","0","0","18","0"
"1998-06-08 11:50:00.0","0","0","0","19","0","0","47","0","0","18","0"
"1998-06-08 12:00:00.0","0","0","0","19","0","0","34","0","0","1","0"
"1998-06-08 12:10:00.0","0","0","0","19","0","0","48","0","0","18","0"
"1998-06-08 12:20:00.0","0","0","0","19","0","35","88","0","6","19","0"
"1998-06-08 12:30:00.0","0","0","0","18","0","0","60","0","12","18","0"
"1998-06-08 12:40:00.0","0","0","0","19","0","0","59","0","12","18","0"
"1998-06-08 12:50:00.0","0","0","0","19","0","0","59","0","12","18","0"
"1998-06-08 13:00:00.0","0","0","0","18","0","0","55","2","12","9","2"
"1998-06-08 13:10:00.0","0","0","0","18","0","0","386","2","11","8","339"
"1998-06-08 13:20:00.0","0","0","0","18","0","0","402","2","12","18","345"
"1998-06-08 13:30:00.0","0","0","0","19","0","11","145","0","11","18","83"
"1998-06-08 13:40:00.0","0","0","0","18","0","1","51","0","5","4","16"
"1998-06-08 13:50:00.0","0","0","0","18","0","0","56","0","0","13","18"
"1998-06-08 14:00:00.0","0","0","0","18","0","0","55","0","0","18","11"
"1998-06-08 14:10:00.0","0","0","0","18","0","0","52","0","0","16","10"
"1998-06-08 14:20:00.0","0","0","0","18","0","0","42","0","0","0","13"
"1998-06-08 14:30:00.0","0","0","0","18","0","0","72","0","0","19","27"
"1998-06-08 14:40:00.0","0","0","0","18","0","0","51","0","0","18","5"
"1998-06-08 14:50:00.0","0","0","0","18","0","0","40","0","0","10","0"
