"Time","Dish washer (12 place setting, 2,3kW)","Electric Cooker (hot plate+oven) ()","Fridge (Kitchen, 310l)","Microwave oven ()","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","TV (51cm)","Washing machine (5kg, 2,15kW)"
"1998-10-03 03:10:00.0","0","0","8","0","0","0","17","0","0","0","0"
"1998-10-03 03:20:00.0","0","0","1","0","0","0","12","0","0","0","0"
"1998-10-03 03:30:00.0","0","0","9","0","0","0","18","0","0","0","0"
"1998-10-03 03:40:00.0","0","0","0","0","0","0","11","0","0","0","0"
"1998-10-03 03:50:00.0","0","0","8","0","0","0","18","0","0","0","0"
"1998-10-03 04:00:00.0","0","0","9","0","0","0","18","0","0","0","0"
"1998-10-03 04:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-03 04:20:00.0","0","0","8","0","0","0","19","0","0","0","0"
"1998-10-03 04:30:00.0","0","0","2","0","0","0","12","0","0","0","0"
"1998-10-03 04:40:00.0","0","0","7","0","0","0","16","0","0","0","0"
"1998-10-03 04:50:00.0","0","0","9","0","0","0","19","0","0","0","0"
"1998-10-03 05:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-03 05:10:00.0","0","0","8","0","0","0","18","0","0","0","0"
"1998-10-03 05:20:00.0","0","0","1","0","0","0","12","0","0","0","0"
"1998-10-03 05:30:00.0","0","0","8","0","0","0","17","0","0","0","0"
"1998-10-03 05:40:00.0","0","0","8","0","0","0","18","0","0","0","0"
"1998-10-03 05:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-03 06:00:00.0","0","0","9","0","0","0","28","0","0","0","4"
"1998-10-03 06:10:00.0","0","0","4","0","0","0","121","0","0","0","10"
"1998-10-03 06:20:00.0","0","0","5","0","0","0","25","0","0","0","10"
"1998-10-03 06:30:00.0","0","0","9","0","0","0","29","0","0","0","9"
"1998-10-03 06:40:00.0","0","0","1","0","0","0","19","2","0","0","7"
"1998-10-03 06:50:00.0","0","0","8","0","0","0","24","6","0","0","0"
"1998-10-03 07:00:00.0","0","0","9","0","0","0","25","3","0","0","3"
"1998-10-03 07:10:00.0","0","0","0","0","0","0","18","5","0","0","4"
"1998-10-03 07:20:00.0","0","0","9","0","0","0","32","13","0","0","0"
"1998-10-03 07:30:00.0","0","0","5","0","0","0","31","15","0","0","0"
"1998-10-03 07:40:00.0","0","0","4","0","0","0","34","20","0","0","0"
"1998-10-03 07:50:00.0","0","0","9","0","0","0","31","13","0","0","0"
"1998-10-03 08:00:00.0","0","0","5","0","0","0","33","17","0","0","0"
"1998-10-03 08:10:00.0","0","0","6","0","0","0","37","21","0","0","0"
"1998-10-03 08:20:00.0","0","0","10","0","0","0","49","29","0","0","0"
"1998-10-03 08:30:00.0","0","0","4","0","0","0","49","33","0","0","0"
"1998-10-03 08:40:00.0","0","0","6","0","0","0","49","34","0","0","0"
"1998-10-03 08:50:00.0","0","0","9","0","0","0","56","35","0","0","0"
"1998-10-03 09:00:00.0","0","0","0","0","0","0","38","28","0","0","0"
"1998-10-03 09:10:00.0","0","0","9","0","0","0","56","35","0","0","0"
"1998-10-03 09:20:00.0","0","0","8","0","0","0","30","12","0","0","0"
"1998-10-03 09:30:00.0","0","0","2","0","0","0","11","0","0","0","0"
"1998-10-03 09:40:00.0","0","0","9","0","0","0","21","2","0","0","0"
"1998-10-03 09:50:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-10-03 10:00:00.0","0","0","9","0","0","0","189","1","1","0","150"
"1998-10-03 10:10:00.0","0","0","7","0","0","0","539","15","12","0","351"
"1998-10-03 10:20:00.0","0","0","2","0","0","0","382","5","11","0","210"
"1998-10-03 10:30:00.0","0","0","9","0","0","0","104","7","11","0","18"
"1998-10-03 10:40:00.0","0","0","0","0","0","0","50","7","13","0","23"
"1998-10-03 10:50:00.0","0","0","8","0","0","0","73","6","12","0","36"
"1998-10-03 11:00:00.0","0","173","5","0","0","0","239","7","12","0","30"
"1998-10-03 11:10:00.0","0","324","4","0","0","0","434","7","11","0","77"
"1998-10-03 11:20:00.0","0","89","10","0","0","0","178","7","11","0","53"
"1998-10-03 11:30:00.0","0","0","0","0","0","0","50","3","12","0","27"
"1998-10-03 11:40:00.0","0","0","10","0","0","0","32","0","12","0","0"
"1998-10-03 11:50:00.0","0","0","8","0","0","0","31","1","12","0","0"
"1998-10-03 12:00:00.0","0","0","3","0","0","0","25","0","12","0","0"
"1998-10-03 12:10:00.0","0","0","10","0","0","0","34","0","14","0","0"
"1998-10-03 12:20:00.0","0","0","8","0","0","0","32","0","14","0","0"
"1998-10-03 12:30:00.0","0","0","2","0","0","0","26","1","13","0","0"
"1998-10-03 12:40:00.0","0","0","10","0","0","0","34","1","14","0","0"
"1998-10-03 12:50:00.0","0","0","7","0","0","0","34","5","12","0","0"
"1998-10-03 13:00:00.0","0","0","3","0","0","0","26","0","12","0","0"
"1998-10-03 13:10:00.0","0","0","10","0","0","0","35","2","13","0","0"
"1998-10-03 13:20:00.0","0","0","0","0","0","0","22","0","12","0","0"
"1998-10-03 13:30:00.0","0","0","10","0","0","0","32","0","13","0","0"
"1998-10-03 13:40:00.0","0","0","6","0","0","0","29","0","12","0","0"
"1998-10-03 13:50:00.0","0","0","3","0","0","0","25","0","12","0","0"
"1998-10-03 14:00:00.0","0","0","10","0","0","0","30","0","11","0","0"
"1998-10-03 14:10:00.0","0","0","0","0","0","0","22","0","12","0","0"
"1998-10-03 14:20:00.0","0","0","9","0","0","0","32","0","12","0","0"
"1998-10-03 14:30:00.0","0","0","4","0","0","0","25","0","11","0","0"
"1998-10-03 14:40:00.0","0","0","5","0","0","0","29","2","13","0","0"
"1998-10-03 14:50:00.0","0","0","10","0","0","0","32","0","13","0","0"
"1998-10-03 15:00:00.0","0","0","0","0","0","0","23","0","13","0","0"
"1998-10-03 15:10:00.0","0","0","9","0","0","0","33","0","12","0","0"
"1998-10-03 15:20:00.0","0","0","2","0","0","0","24","0","13","0","0"
"1998-10-03 15:30:00.0","0","0","8","0","0","0","31","0","13","0","0"
"1998-10-03 15:40:00.0","0","0","9","0","0","0","31","0","12","0","0"
"1998-10-03 15:50:00.0","0","0","0","0","0","0","22","0","12","0","0"
"1998-10-03 16:00:00.0","0","0","10","0","0","0","31","0","11","0","0"
"1998-10-03 16:10:00.0","0","0","0","0","0","0","21","0","11","0","0"
"1998-10-03 16:20:00.0","0","0","9","0","0","0","31","0","12","0","0"
"1998-10-03 16:30:00.0","0","0","7","0","0","0","29","0","11","0","0"
"1998-10-03 16:40:00.0","0","0","6","0","0","0","36","8","12","0","0"
"1998-10-03 16:50:00.0","0","0","11","0","0","0","32","0","12","0","0"
"1998-10-03 17:00:00.0","0","0","3","0","0","0","27","0","12","0","0"
"1998-10-03 17:10:00.0","0","0","7","0","0","0","27","0","12","0","0"
"1998-10-03 17:20:00.0","0","0","10","0","0","0","32","0","11","0","0"
"1998-10-03 17:30:00.0","0","0","0","0","0","0","22","2","11","0","0"
"1998-10-03 17:40:00.0","0","0","10","0","0","0","32","0","11","0","0"
"1998-10-03 17:50:00.0","0","0","2","0","0","0","30","8","10","0","0"
"1998-10-03 18:00:00.0","0","0","8","0","0","0","25","8","0","0","0"
"1998-10-03 18:10:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-10-03 18:20:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-10-03 18:30:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-10-03 18:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-03 18:50:00.0","0","0","10","0","0","0","19","0","0","0","0"
"1998-10-03 19:00:00.0","0","12","4","0","0","0","32","3","0","0","0"
"1998-10-03 19:10:00.0","0","327","6","0","0","2","402","35","11","0","5"
"1998-10-03 19:20:00.0","0","315","11","0","6","0","569","50","12","0","158"
"1998-10-03 19:30:00.0","0","20","7","0","4","0","454","45","12","0","346"
"1998-10-03 19:40:00.0","0","0","4","0","0","0","271","31","13","0","208"
"1998-10-03 19:50:00.0","0","0","11","0","0","0","80","31","12","0","16"
"1998-10-03 20:00:00.0","0","0","1","0","0","0","77","35","13","0","19"
"1998-10-03 20:10:00.0","0","0","12","0","0","0","107","38","12","0","36"
"1998-10-03 20:20:00.0","5","0","15","0","2","0","130","52","11","0","34"
"1998-10-03 20:30:00.0","81","0","0","0","7","0","225","42","13","0","77"
"1998-10-03 20:40:00.0","389","0","12","0","6","0","543","33","12","0","72"
"1998-10-03 20:50:00.0","386","0","5","0","7","0","461","19","11","0","11"
"1998-10-03 21:00:00.0","362","0","7","0","6","0","409","0","12","0","0"
"1998-10-03 21:10:00.0","35","0","11","0","7","0","76","3","11","0","0"
"1998-10-03 21:20:00.0","230","0","0","0","2","0","264","5","12","0","0"
"1998-10-03 21:30:00.0","387","0","12","0","0","0","432","0","12","0","0"
"1998-10-03 21:40:00.0","344","0","4","0","0","0","388","7","12","0","0"
"1998-10-03 21:50:00.0","14","0","10","0","0","0","45","0","12","0","0"
"1998-10-03 22:00:00.0","0","0","10","0","0","0","32","0","11","0","0"
"1998-10-03 22:10:00.0","0","0","3","0","0","0","23","0","11","0","0"
"1998-10-03 22:20:00.0","0","0","11","0","0","0","33","0","11","0","0"
"1998-10-03 22:30:00.0","0","0","0","0","0","0","22","0","12","0","0"
"1998-10-03 22:40:00.0","0","0","13","0","0","0","37","0","12","0","1"
"1998-10-03 22:50:00.0","0","0","0","0","0","0","25","0","13","0","0"
"1998-10-03 23:00:00.0","0","0","11","0","0","0","34","0","12","0","0"
"1998-10-03 23:10:00.0","0","0","5","0","0","0","29","0","12","0","0"
"1998-10-03 23:20:00.0","0","0","6","0","0","0","29","0","12","0","0"
"1998-10-03 23:30:00.0","0","0","8","0","0","0","32","0","12","0","0"
"1998-10-03 23:40:00.0","0","0","3","0","0","0","26","0","12","0","0"
"1998-10-03 23:50:00.0","0","0","11","0","0","0","35","0","13","0","0"
"1998-10-04 00:00:00.0","0","0","0","0","0","0","25","0","13","0","0"
"1998-10-04 00:10:00.0","0","0","10","0","0","0","21","0","0","0","0"
"1998-10-04 00:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 00:30:00.0","0","0","11","0","0","0","20","0","0","0","0"
"1998-10-04 00:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 00:50:00.0","0","0","11","0","0","0","21","0","0","0","0"
"1998-10-04 01:00:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-10-04 01:10:00.0","0","0","10","0","0","0","21","0","0","0","0"
"1998-10-04 01:20:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-10-04 01:30:00.0","0","0","11","0","0","0","20","0","0","0","0"
"1998-10-04 01:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 01:50:00.0","0","0","11","0","0","0","20","0","0","0","0"
"1998-10-04 02:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 02:10:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-10-04 02:20:00.0","0","0","0","0","0","0","11","0","0","0","0"
"1998-10-04 02:30:00.0","0","0","11","0","0","0","20","0","0","0","0"
"1998-10-04 02:40:00.0","0","0","0","0","0","0","11","0","0","0","0"
"1998-10-04 02:50:00.0","0","0","10","0","0","0","19","0","0","0","0"
"1998-10-04 03:00:00.0","0","0","1","0","0","0","11","0","0","0","0"
"1998-10-04 03:10:00.0","0","0","10","0","0","0","19","0","0","0","0"
"1998-10-04 03:20:00.0","0","0","1","0","0","0","12","0","0","0","0"
"1998-10-04 03:30:00.0","0","0","9","0","0","0","18","0","0","0","0"
"1998-10-04 03:40:00.0","0","0","1","0","0","0","12","0","0","0","0"
"1998-10-04 03:50:00.0","0","0","10","0","0","0","18","0","0","0","0"
"1998-10-04 04:00:00.0","0","0","0","0","0","0","12","0","0","0","0"
"1998-10-04 04:10:00.0","0","0","10","0","0","0","18","0","0","0","0"
"1998-10-04 04:20:00.0","0","0","0","0","0","0","11","0","0","0","0"
"1998-10-04 04:30:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-10-04 04:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 04:50:00.0","0","0","11","0","0","0","20","0","0","0","0"
"1998-10-04 05:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 05:10:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-10-04 05:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 05:30:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-10-04 05:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 05:50:00.0","0","0","11","0","0","0","20","0","0","0","0"
"1998-10-04 06:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 06:10:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-10-04 06:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 06:30:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-10-04 06:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 06:50:00.0","0","0","11","0","0","0","20","0","0","0","0"
"1998-10-04 07:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 07:10:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-10-04 07:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 07:30:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-10-04 07:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 07:50:00.0","0","0","9","0","0","0","18","0","0","0","0"
"1998-10-04 08:00:00.0","0","0","1","0","0","0","12","0","0","0","0"
"1998-10-04 08:10:00.0","0","0","6","0","0","0","16","1","0","0","0"
"1998-10-04 08:20:00.0","0","0","5","0","0","0","64","0","0","0","0"
"1998-10-04 08:30:00.0","0","0","8","0","0","0","71","1","0","0","0"
"1998-10-04 08:40:00.0","0","0","3","0","0","0","20","2","4","0","0"
"1998-10-04 08:50:00.0","0","0","10","0","0","0","38","7","11","0","0"
"1998-10-04 09:00:00.0","0","0","1","0","0","0","33","8","13","0","0"
"1998-10-04 09:10:00.0","0","0","8","0","0","0","42","11","13","0","0"
"1998-10-04 09:20:00.0","0","0","3","0","0","0","33","7","13","0","0"
"1998-10-04 09:30:00.0","0","201","10","0","0","0","242","7","13","0","0"
"1998-10-04 09:40:00.0","0","328","2","0","0","0","363","8","12","0","0"
"1998-10-04 09:50:00.0","0","259","11","0","0","0","306","12","12","0","0"
"1998-10-04 10:00:00.0","0","79","0","0","0","0","112","15","6","0","0"
"1998-10-04 10:10:00.0","0","0","9","0","0","3","57","14","0","0","0"
"1998-10-04 10:20:00.0","0","0","2","0","0","0","24","13","0","0","0"
"1998-10-04 10:30:00.0","0","0","7","0","0","3","25","4","0","0","0"
"1998-10-04 10:40:00.0","0","0","4","0","0","0","14","0","0","0","0"
"1998-10-04 10:50:00.0","0","0","11","0","0","0","20","0","0","0","0"
"1998-10-04 11:00:00.0","0","0","0","0","0","0","14","3","0","0","0"
"1998-10-04 11:10:00.0","0","0","12","0","0","3","37","12","0","0","0"
"1998-10-04 11:20:00.0","0","0","0","0","0","7","24","7","0","0","0"
"1998-10-04 11:30:00.0","0","0","11","0","0","6","34","7","0","0","0"
"1998-10-04 11:40:00.0","0","0","0","0","0","7","82","4","0","0","61"
"1998-10-04 11:50:00.0","0","0","14","0","0","5","395","0","0","0","359"
"1998-10-04 12:00:00.0","0","0","1","0","0","0","320","0","0","0","300"
"1998-10-04 12:10:00.0","0","0","13","0","0","5","53","0","6","0","20"
"1998-10-04 12:20:00.0","0","0","11","0","0","0","49","0","14","0","16"
"1998-10-04 12:30:00.0","0","0","2","0","0","0","64","0","13","0","40"
"1998-10-04 12:40:00.0","0","0","13","0","0","0","66","0","13","0","30"
"1998-10-04 12:50:00.0","0","0","0","0","0","0","83","0","13","0","62"
"1998-10-04 13:00:00.0","30","0","16","0","0","0","145","1","12","0","76"
"1998-10-04 13:10:00.0","311","0","3","0","0","7","377","0","12","0","28"
"1998-10-04 13:20:00.0","387","0","10","0","0","7","436","0","12","0","0"
"1998-10-04 13:30:00.0","383","0","6","0","0","6","430","0","11","0","0"
"1998-10-04 13:40:00.0","191","0","6","0","0","7","233","0","12","0","0"
"1998-10-04 13:50:00.0","49","0","7","0","0","6","83","0","12","0","0"
"1998-10-04 14:00:00.0","389","0","6","0","0","7","437","1","12","0","0"
"1998-10-04 14:10:00.0","387","0","7","0","0","7","440","6","12","0","0"
"1998-10-04 14:20:00.0","180","0","5","0","0","0","216","0","12","0","0"
"1998-10-04 14:30:00.0","3","0","16","0","0","6","51","6","12","0","0"
"1998-10-04 14:40:00.0","0","0","0","0","0","7","32","3","11","0","0"
"1998-10-04 14:50:00.0","0","0","13","0","0","7","49","8","11","0","0"
"1998-10-04 15:00:00.0","0","0","0","0","0","7","37","9","11","0","0"
"1998-10-04 15:10:00.0","0","0","13","0","0","6","50","8","11","0","0"
"1998-10-04 15:20:00.0","0","0","0","0","0","7","37","7","11","0","0"
"1998-10-04 15:30:00.0","0","0","13","0","0","7","43","0","11","0","0"
"1998-10-04 15:40:00.0","0","0","0","0","0","7","30","0","11","0","0"
"1998-10-04 15:50:00.0","0","0","13","0","0","6","44","2","11","0","0"
"1998-10-04 16:00:00.0","0","0","0","0","0","2","50","3","11","0","0"
"1998-10-04 16:10:00.0","0","0","13","0","0","0","128","3","12","0","0"
"1998-10-04 16:20:00.0","0","0","0","0","0","0","24","0","13","0","0"
"1998-10-04 16:30:00.0","0","0","14","0","0","0","36","0","11","0","0"
"1998-10-04 16:40:00.0","0","0","4","0","0","0","27","0","12","0","0"
"1998-10-04 16:50:00.0","0","0","9","0","0","0","30","0","12","0","0"
"1998-10-04 17:00:00.0","0","0","4","0","0","0","32","6","12","0","0"
"1998-10-04 17:10:00.0","0","0","9","0","0","0","46","15","11","0","0"
"1998-10-04 17:20:00.0","0","0","10","0","0","0","22","0","2","0","0"
"1998-10-04 17:30:00.0","0","0","4","0","0","0","19","6","0","0","0"
"1998-10-04 17:40:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-10-04 17:50:00.0","0","0","3","0","0","0","22","10","0","0","0"
"1998-10-04 18:00:00.0","0","0","9","0","0","0","46","27","0","0","0"
"1998-10-04 18:10:00.0","0","0","3","0","0","0","59","33","11","0","0"
"1998-10-04 18:20:00.0","0","0","10","0","0","0","64","31","13","0","0"
"1998-10-04 18:30:00.0","0","0","2","0","0","0","57","33","11","0","0"
"1998-10-04 18:40:00.0","0","0","14","0","0","0","58","28","7","0","0"
"1998-10-04 18:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 19:00:00.0","0","0","12","0","0","0","22","0","0","0","0"
"1998-10-04 19:10:00.0","0","0","1","0","0","0","10","0","0","0","0"
"1998-10-04 19:20:00.0","0","0","10","0","0","0","20","0","0","0","0"
"1998-10-04 19:30:00.0","0","0","2","0","0","0","11","0","0","0","0"
"1998-10-04 19:40:00.0","0","0","8","0","0","0","18","0","0","0","0"
"1998-10-04 19:50:00.0","0","0","4","0","0","0","13","0","0","0","0"
"1998-10-04 20:00:00.0","0","0","5","0","0","0","19","3","0","0","0"
"1998-10-04 20:10:00.0","2","0","7","0","0","0","144","81","0","0","3"
"1998-10-04 20:20:00.0","39","0","10","0","0","0","201","71","8","0","0"
"1998-10-04 20:30:00.0","385","0","3","0","0","0","466","43","12","0","0"
"1998-10-04 20:40:00.0","380","0","8","0","0","4","471","45","13","0","0"
"1998-10-04 20:50:00.0","381","0","5","0","0","1","442","21","11","0","0"
"1998-10-04 21:00:00.0","53","0","5","0","0","0","83","0","11","0","0"
"1998-10-04 21:10:00.0","186","0","8","0","0","0","218","0","11","0","0"
"1998-10-04 21:20:00.0","384","0","2","0","0","0","422","1","10","0","0"
"1998-10-04 21:30:00.0","385","0","10","0","0","0","427","0","11","0","0"
"1998-10-04 21:40:00.0","46","0","0","0","0","0","73","0","12","0","0"
"1998-10-04 21:50:00.0","0","0","13","0","0","0","36","0","11","0","0"
"1998-10-04 22:00:00.0","0","0","0","0","0","0","22","0","10","0","0"
"1998-10-04 22:10:00.0","0","0","13","0","0","0","36","1","11","0","0"
"1998-10-04 22:20:00.0","0","0","0","0","0","0","23","0","11","0","0"
"1998-10-04 22:30:00.0","0","0","13","0","0","0","37","1","10","0","1"
"1998-10-04 22:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-04 22:50:00.0","0","0","12","0","0","0","22","0","0","0","0"
"1998-10-04 23:00:00.0","0","0","0","0","0","0","21","5","5","0","0"
"1998-10-04 23:10:00.0","0","0","13","0","0","0","29","0","6","0","0"
"1998-10-04 23:20:00.0","0","0","0","0","0","0","9","0","0","0","0"
"1998-10-04 23:30:00.0","0","0","10","0","0","0","19","0","0","0","0"
"1998-10-04 23:40:00.0","0","0","3","0","0","0","14","0","0","0","0"
"1998-10-04 23:50:00.0","0","0","5","0","0","0","15","0","0","0","0"
"1998-10-05 00:00:00.0","0","0","8","0","0","0","17","0","0","0","0"
"1998-10-05 00:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-05 00:20:00.0","0","0","12","0","0","0","22","0","0","0","0"
"1998-10-05 00:30:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-05 00:40:00.0","0","0","13","0","0","0","22","0","0","0","0"
"1998-10-05 00:50:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-05 01:00:00.0","0","0","12","0","0","0","22","0","0","0","0"
"1998-10-05 01:10:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-05 01:20:00.0","0","0","12","0","0","0","21","0","0","0","0"
"1998-10-05 01:30:00.0","0","0","1","0","0","0","10","0","0","0","0"
"1998-10-05 01:40:00.0","0","0","4","0","0","0","14","0","0","0","0"
"1998-10-05 01:50:00.0","0","0","8","0","0","0","18","0","0","0","0"
"1998-10-05 02:00:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-05 02:10:00.0","0","0","13","0","0","0","22","0","0","0","0"
"1998-10-05 02:20:00.0","0","0","0","0","0","0","10","0","0","0","0"
"1998-10-05 02:30:00.0","0","0","12","0","0","0","22","0","0","0","0"
"1998-10-05 02:40:00.0","0","0","0","0","0","0","10","0","0","0","0"
